id,import_id,week_label,category,product_name,quantity,checked
1935,18,S1,Épicerie,Citron,4 pièce,f
1936,18,S1,Protéines,Escalope de dinde,320 g,f
1937,18,S1,Épicerie,Chapelure,140 g,f
1938,18,S1,Épicerie,Œufs,12 pièces,f
1939,18,S1,Épicerie,Farine,130 g,f
1940,18,S1,Épicerie,Parmesan râpé,30 g,f
1941,18,S1,Légumes,Radis roses,420 g,f
1942,18,S1,Épicerie,Herbes de Provence,3 g,f
1943,18,S1,Protéines,Blanc de poulet,400 g,f
1944,18,S1,Légumes,Poivron rouge,351 g,f
1945,18,S1,Légumes,Poivron vert,150 g,f
1946,18,S1,Légumes,Tomates pelées en dés,300 g,f
1947,18,S1,Protéines,Jambon de Bayonne,60 g,f
1948,18,S1,Épicerie,Vin blanc sec,80 ml,f
1949,18,S1,Légumes,Concentré de tomate,75 g,f
1950,18,S1,Épicerie,Piment d'Espelette,2 g,f
1951,18,S1,Épicerie,Thym séché,1 g,f
1952,18,S1,Épicerie,Laurier,4 feuilles,f
1953,18,S1,Protéines,Côtes de porc,310 g,f
1954,18,S1,Féculents,Pommes de terre,2560 g,f
1955,18,S1,Épicerie,Miel,25 g,f
1956,18,S1,Épicerie,Thym frais,2 branches,f
1957,18,S1,Épicerie,Bouillon de légumes,100 ml,f
1958,18,S1,Protéines,Filets de poulet,300 g,f
1959,18,S1,Féculents,Tortillas de blé,3 pièces,f
1960,18,S1,Légumes,Poivron jaune,1 pièce,f
1961,18,S1,Légumes,Salade iceberg,230 g,f
1962,18,S1,Légumes,Tomates cerises,200 g,f
1963,18,S1,Légumes,Concombre,1 pièce,f
1964,18,S1,Crémerie,Fromage râpé,60 g,f
1965,18,S1,Épicerie,Huile de tournesol,500 ml,f
1966,18,S1,Épicerie,Paprika doux,9 cuillère à café,f
1967,18,S1,Épicerie,Cumin moulu,5 cuillère à café,f
1968,18,S1,Épicerie,Poivre,1 pincée,f
1969,18,S1,Protéines,Filet de cabillaud,720 g,f
1970,18,S1,Conserves,Petits pois surgelés,620 g,f
1971,18,S1,Épicerie,Thym,4 g,f
1972,18,S1,Épicerie,Bœuf haché 5% MG,265 g,f
1973,18,S1,Légumes,Haricots rouges en conserve,400 g,f
1974,18,S1,Légumes,Tomates concassées en conserve,400 g,f
1975,18,S1,Légumes,Oignon jaune,180 g,f
1976,18,S1,Épicerie,Piment de Cayenne,2 g,f
1977,18,S1,Épicerie,Origan séché,2 g,f
1978,18,S1,Épicerie,Poivre noir moulu,2 g,f
1979,18,S1,Épicerie,Bouillon de bœuf,600 ml,f
1980,18,S1,Épicerie,Chocolat noir 70%,15 g,f
1981,18,S1,Épicerie,Épinards frais,220 g,f
1982,18,S1,Crémerie,Gruyère râpé,105 g,f
1983,18,S1,Crémerie,Crème fraîche,30 ml,f
1984,18,S1,Épicerie,Muscade,1 pincée,f
1985,18,S1,Épicerie,Mayonnaise,50 g,f
1986,18,S1,Épicerie,Cornichons,50 g,f
1987,18,S1,Épicerie,Câpres,10 g,f
1988,18,S1,Féculents,Pains burger,2 pièces,f
1989,18,S1,Protéines,Steak haché 15% MG,270 g,f
1990,18,S1,Épicerie,Cheddar en tranches,55 g,f
1991,18,S1,Légumes,Tomate,1 pièce,f
1992,18,S1,Légumes,Oignon rouge,50 g,f
1993,18,S1,Épicerie,Ketchup,15 g,f
1994,18,S1,Épicerie,Bœuf à braiser,400 g,f
1995,18,S1,Épicerie,Vin rouge,150 ml,f
1996,18,S1,Crémerie,Lait,100 ml,f
1997,18,S1,Épicerie,Spaghettis,350 g,f
1998,18,S1,Épicerie,Guanciale,140 g,f
1999,18,S1,Épicerie,Pecorino Romano,70 g,f
2000,18,S1,Épicerie,Gros sel,15 g,f
2001,18,S1,Crémerie,Skyr,2200 g,f
2002,18,S1,Crémerie,Oeufs,27 pièces,f
2003,18,S1,Épicerie,Amandes,210 g,f
2004,19,S1,Épicerie,Épaule d'agneau,850 g,f
2005,19,S1,Épicerie,Artichauts,6 pièces,f
2006,19,S1,Légumes,Carottes nouvelles,900 g,f
2007,19,S1,Légumes,Oignon jaune,1 pièce,f
2008,19,S1,Épicerie,Ail,29 gousses,f
2009,19,S1,Épicerie,Gingembre frais,30 g,f
2010,19,S1,Épicerie,Huile d'olive,286 ml,f
2011,19,S1,Épicerie,Cumin moulu,7 g,f
2012,19,S1,Épicerie,Coriandre moulue,5 g,f
2013,19,S1,Épicerie,Cannelle,2 g,f
2014,19,S1,Épicerie,Bouillon de légumes,600 ml,f
2015,19,S1,Épicerie,Citron,5 pièce,f
2016,19,S1,Épicerie,Coriandre fraîche,40 g,f
2017,19,S1,Épicerie,Sel,56 g,f
2018,19,S1,Épicerie,Poivre noir,22 g,f
2019,19,S1,Féculents,Riz basmati,535 g,f
2020,19,S1,Crémerie,Beurre,325 g,f
2021,19,S1,Protéines,Pavé de saumon,310 g,f
2022,19,S1,Légumes,Asperges vertes,270 g,f
2023,19,S1,Féculents,Pommes de terre grenaille,1770 g,f
2024,19,S1,Épicerie,Persil plat,55 g,f
2025,19,S1,Féculents,Semoule de couscous,150 g,f
2026,19,S1,Légumes,Courgettes,200 g,f
2027,19,S1,Légumes,Oignon,394 pièce,f
2028,19,S1,Légumes,Tomates,400 g,f
2029,19,S1,Épicerie,Bouillon de bœuf,1000 ml,f
2030,19,S1,Légumes,Concentré de tomate,22 c. à soupe,f
2031,19,S1,Épicerie,Ras-el-hanout,2 c. à café,f
2032,19,S1,Protéines,Escalope de dinde,320 g,f
2033,19,S1,Épicerie,Chapelure,140 g,f
2034,19,S1,Épicerie,Œufs,12 pièces,f
2035,19,S1,Épicerie,Farine,130 g,f
2036,19,S1,Épicerie,Parmesan râpé,30 g,f
2037,19,S1,Légumes,Radis roses,200 g,f
2038,19,S1,Épicerie,Herbes de Provence,3 g,f
2039,19,S1,Épicerie,Émincé de bœuf,700 g,f
2040,19,S1,Légumes,Champignons de Paris,400 g,f
2041,19,S1,Crémerie,Crème fraîche épaisse,250 ml,f
2042,19,S1,Épicerie,Moutarde de Dijon,40 g,f
2043,19,S1,Épicerie,Paprika doux,11 g,f
2044,19,S1,Légumes,Radis,270 g,f
2045,19,S1,Crémerie,Gruyère râpé,105 g,f
2046,19,S1,Féculents,Pommes de terre,1940 g,f
2047,19,S1,Épicerie,Ciboulette,10 g,f
2048,19,S1,Crémerie,Lait entier,80 ml,f
2049,19,S1,Épicerie,Huile de tournesol,515 ml,f
2050,19,S1,Protéines,Côtes de porc,400 g,f
2051,19,S1,Conserves,Petits pois frais,300 g,f
2052,19,S1,Épicerie,Bouillon de volaille,200 ml,f
2053,19,S1,Épicerie,Thym frais,7 branches,f
2054,19,S1,Protéines,Filets de poulet,300 g,f
2055,19,S1,Féculents,Tortillas de blé,3 pièces,f
2056,19,S1,Légumes,Poivron rouge,1 pièce,f
2057,19,S1,Légumes,Poivron jaune,1 pièce,f
2058,19,S1,Légumes,Salade iceberg,230 g,f
2059,19,S1,Légumes,Tomates cerises,200 g,f
2060,19,S1,Légumes,Concombre,1 pièce,f
2061,19,S1,Crémerie,Fromage râpé,60 g,f
2062,19,S1,Épicerie,Poivre,1 pincée,f
2063,19,S1,Protéines,Filet de cabillaud,720 g,f
2064,19,S1,Conserves,Petits pois surgelés,470 g,f
2065,19,S1,Épicerie,Thym,2 g,f
2066,19,S1,Épicerie,Mayonnaise,50 g,f
2067,19,S1,Épicerie,Cornichons,50 g,f
2068,19,S1,Épicerie,Câpres,10 g,f
2069,19,S1,Protéines,Rôti de porc (filet ou échine),500 g,f
2070,19,S1,Épicerie,Romarin,3 g,f
2071,19,S1,Épicerie,Vin blanc sec,100 ml,f
2072,19,S1,Féculents,Pains burger,2 pièces,f
2073,19,S1,Protéines,Steak haché 15% MG,270 g,f
2074,19,S1,Épicerie,Cheddar en tranches,55 g,f
2075,19,S1,Légumes,Tomate,1 pièce,f
2076,19,S1,Légumes,Oignon rouge,50 g,f
2077,19,S1,Épicerie,Ketchup,15 g,f
2078,19,S1,Épicerie,Spaghettis,350 g,f
2079,19,S1,Épicerie,Guanciale,140 g,f
2080,19,S1,Épicerie,Pecorino Romano,70 g,f
2081,19,S1,Épicerie,Gros sel,15 g,f
2082,19,S1,Crémerie,Skyr,2200 g,f
2083,19,S1,Crémerie,Oeufs,27 pièces,f
2084,19,S1,Épicerie,Amandes,210 g,f
2085,20,S1,Épicerie,Épaule d'agneau,850 g,f
2086,20,S1,Épicerie,Artichauts,6 pièces,f
2087,20,S1,Légumes,Carottes nouvelles,1150 g,f
2088,20,S1,Légumes,Oignon jaune,151 pièce,f
2089,20,S1,Épicerie,Ail,54 gousses,f
2090,20,S1,Épicerie,Gingembre frais,40 g,f
2091,20,S1,Épicerie,Huile d'olive,348 ml,f
2092,20,S1,Épicerie,Cumin moulu,6 g,f
2093,20,S1,Épicerie,Coriandre moulue,7 g,f
2094,20,S1,Épicerie,Cannelle,2 g,f
2095,20,S1,Épicerie,Bouillon de légumes,600 ml,f
2096,20,S1,Épicerie,Citron,5 pièce,f
2097,20,S1,Épicerie,Coriandre fraîche,50 g,f
2098,20,S1,Épicerie,Sel,64 g,f
2099,20,S1,Épicerie,Poivre noir,23 g,f
2100,20,S1,Féculents,Riz basmati,485 g,f
2101,20,S1,Crémerie,Beurre,295 g,f
2102,20,S1,Protéines,Pavé de saumon,310 g,f
2103,20,S1,Légumes,Asperges vertes,270 g,f
2104,20,S1,Féculents,Pommes de terre grenaille,1770 g,f
2105,20,S1,Épicerie,Persil plat,45 g,f
2106,20,S1,Féculents,Semoule de couscous,150 g,f
2107,20,S1,Légumes,Courgettes,500 g,f
2108,20,S1,Légumes,Oignon,273 pièce,f
2109,20,S1,Légumes,Tomates,1200 g,f
2110,20,S1,Épicerie,Bouillon de bœuf,1300 ml,f
2111,20,S1,Légumes,Concentré de tomate,82 c. à soupe,f
2112,20,S1,Épicerie,Ras-el-hanout,2 c. à café,f
2113,20,S1,Protéines,Escalope de dinde,320 g,f
2114,20,S1,Épicerie,Chapelure,140 g,f
2115,20,S1,Épicerie,Œufs,12 pièces,f
2116,20,S1,Épicerie,Farine,130 g,f
2117,20,S1,Épicerie,Parmesan râpé,30 g,f
2118,20,S1,Légumes,Radis roses,200 g,f
2119,20,S1,Épicerie,Herbes de Provence,6 g,f
2120,20,S1,Conserves,Pois chiches en conserve,400 g,f
2121,20,S1,Crémerie,Lait de coco,200 ml,f
2122,20,S1,Légumes,Tomates pelées en dés,200 g,f
2123,20,S1,Épicerie,Curry en poudre,8 g,f
2124,20,S1,Épicerie,Cumin en poudre,3 g,f
2125,20,S1,Épicerie,Paprika,2 g,f
2126,20,S1,Épicerie,Yaourt grec,80 g,f
2127,20,S1,Protéines,Côtes de porc,400 g,f
2128,20,S1,Conserves,Petits pois frais,300 g,f
2129,20,S1,Épicerie,Bouillon de volaille,200 ml,f
2130,20,S1,Épicerie,Thym frais,13 branches,f
2131,20,S1,Épicerie,Bœuf à braiser (paleron ou joue),600 g,f
2132,20,S1,Légumes,Oignons,200 g,f
2133,20,S1,Épicerie,Vin rouge,400 ml,f
2134,20,S1,Épicerie,Olives noires,80 g,f
2135,20,S1,Épicerie,Laurier,3 feuilles,f
2136,20,S1,Épicerie,Romarin,5 branches,f
2137,20,S1,Épicerie,Orange,1 pièce,f
2138,20,S1,Féculents,Pommes de terre,2040 g,f
2139,20,S1,Légumes,Radis,270 g,f
2140,20,S1,Crémerie,Gruyère râpé,95 g,f
2141,20,S1,Épicerie,Ciboulette,10 g,f
2142,20,S1,Épicerie,Bœuf à mijoter (paleron ou gîte),400 g,f
2143,20,S1,Crémerie,Lait entier,120 ml,f
2144,20,S1,Épicerie,Muscade,1 g,f
2145,20,S1,Protéines,Filet de cabillaud,720 g,f
2146,20,S1,Conserves,Petits pois surgelés,470 g,f
2147,20,S1,Épicerie,Thym,2 g,f
2148,20,S1,Féculents,Pains burger,2 pièces,f
2149,20,S1,Protéines,Steak haché 15% MG,270 g,f
2150,20,S1,Épicerie,Cheddar en tranches,55 g,f
2151,20,S1,Légumes,Salade iceberg,80 g,f
2152,20,S1,Légumes,Tomate,1 pièce,f
2153,20,S1,Légumes,Oignon rouge,50 g,f
2154,20,S1,Épicerie,Cornichons,50 g,f
2155,20,S1,Épicerie,Mayonnaise,50 g,f
2156,20,S1,Épicerie,Ketchup,15 g,f
2157,20,S1,Épicerie,Spaghettis,350 g,f
2158,20,S1,Épicerie,Guanciale,140 g,f
2159,20,S1,Épicerie,Pecorino Romano,70 g,f
2160,20,S1,Épicerie,Gros sel,15 g,f
2161,20,S1,Épicerie,Câpres,10 g,f
2162,20,S1,Protéines,Rôti de porc (filet ou échine),500 g,f
2163,20,S1,Épicerie,Vin blanc sec,100 ml,f
2164,20,S1,Épicerie,Moutarde de Dijon,15 g,f
2165,20,S1,Crémerie,Skyr,2200 g,f
2166,20,S1,Crémerie,Oeufs,27 pièces,f
2167,20,S1,Épicerie,Amandes,210 g,f
2168,21,S1,Épicerie,Épaule d'agneau,850 g,f
2169,21,S1,Épicerie,Artichauts,6 pièces,f
2170,21,S1,Légumes,Carottes nouvelles,1100 g,f
2171,21,S1,Légumes,Oignon jaune,271 pièce,f
2172,21,S1,Épicerie,Ail,50 gousses,f
2173,21,S1,Épicerie,Gingembre frais,30 g,f
2174,21,S1,Épicerie,Huile d'olive,373 ml,f
2175,21,S1,Épicerie,Cumin moulu,6 g,f
2176,21,S1,Épicerie,Coriandre moulue,5 g,f
2177,21,S1,Épicerie,Cannelle,2 g,f
2178,21,S1,Épicerie,Bouillon de légumes,600 ml,f
2179,21,S1,Épicerie,Citron,5 pièce,f
2180,21,S1,Épicerie,Coriandre fraîche,40 g,f
2181,21,S1,Épicerie,Sel,62 g,f
2182,21,S1,Épicerie,Poivre noir,23 g,f
2183,21,S1,Féculents,Riz basmati,335 g,f
2184,21,S1,Crémerie,Beurre,305 g,f
2185,21,S1,Protéines,Pavé de saumon,310 g,f
2186,21,S1,Légumes,Asperges vertes,570 g,f
2187,21,S1,Féculents,Pommes de terre grenaille,1770 g,f
2188,21,S1,Épicerie,Persil plat,50 g,f
2189,21,S1,Féculents,Semoule de couscous,150 g,f
2190,21,S1,Légumes,Courgettes,500 g,f
2191,21,S1,Légumes,Oignon,303 pièce,f
2192,21,S1,Légumes,Tomates,800 g,f
2193,21,S1,Épicerie,Bouillon de bœuf,1500 ml,f
2194,21,S1,Légumes,Concentré de tomate,37 c. à soupe,f
2195,21,S1,Épicerie,Ras-el-hanout,2 c. à café,f
2196,21,S1,Épicerie,Œufs,17 pièces,f
2197,21,S1,Légumes,Radis,270 g,f
2198,21,S1,Crémerie,Gruyère râpé,95 g,f
2199,21,S1,Féculents,Pommes de terre,2110 g,f
2200,21,S1,Épicerie,Ciboulette,10 g,f
2201,21,S1,Protéines,Côtes de porc,400 g,f
2202,21,S1,Conserves,Petits pois frais,300 g,f
2203,21,S1,Épicerie,Bouillon de volaille,200 ml,f
2204,21,S1,Épicerie,Thym frais,12 branches,f
2205,21,S1,Protéines,Escalope de dinde,320 g,f
2206,21,S1,Épicerie,Chapelure,140 g,f
2207,21,S1,Épicerie,Farine,145 g,f
2208,21,S1,Épicerie,Parmesan râpé,30 g,f
2209,21,S1,Légumes,Radis roses,200 g,f
2210,21,S1,Épicerie,Herbes de Provence,6 g,f
2211,21,S1,Épicerie,Bœuf à braiser (paleron ou macreuse),285 g,f
2212,21,S1,Conserves,Petits pois frais ou surgelés,150 g,f
2213,21,S1,Féculents,Pommes de terre nouvelles,300 g,f
2214,21,S1,Épicerie,Vin blanc sec,200 ml,f
2215,21,S1,Épicerie,Laurier,3 feuilles,f
2216,21,S1,Protéines,Filet de cabillaud,720 g,f
2217,21,S1,Conserves,Petits pois surgelés,470 g,f
2218,21,S1,Épicerie,Thym,2 g,f
2219,21,S1,Épicerie,Bœuf à mijoter (paleron ou gîte),400 g,f
2220,21,S1,Crémerie,Lait entier,120 ml,f
2221,21,S1,Épicerie,Vin rouge,100 ml,f
2222,21,S1,Épicerie,Muscade,1 g,f
2223,21,S1,Protéines,Rôti de porc (filet ou échine),500 g,f
2224,21,S1,Épicerie,Romarin,3 g,f
2225,21,S1,Épicerie,Moutarde de Dijon,25 g,f
2226,21,S1,Épicerie,Spaghettis,350 g,f
2227,21,S1,Épicerie,Guanciale,140 g,f
2228,21,S1,Épicerie,Pecorino Romano,70 g,f
2229,21,S1,Épicerie,Gros sel,15 g,f
2230,21,S1,Féculents,Pains burger,2 pièces,f
2231,21,S1,Protéines,Steak haché 15% MG,270 g,f
2232,21,S1,Épicerie,Cheddar en tranches,55 g,f
2233,21,S1,Légumes,Salade iceberg,80 g,f
2234,21,S1,Légumes,Tomate,1 pièce,f
2235,21,S1,Légumes,Oignon rouge,50 g,f
2236,21,S1,Épicerie,Cornichons,50 g,f
2237,21,S1,Épicerie,Mayonnaise,50 g,f
2238,21,S1,Épicerie,Ketchup,15 g,f
2239,21,S1,Épicerie,Câpres,10 g,f
2240,21,S1,Épicerie,Épinards frais,270 g,f
2241,21,S1,Épicerie,Vinaigre balsamique,15 ml,f
2242,21,S1,Crémerie,Skyr,2200 g,f
2243,21,S1,Crémerie,Oeufs,27 pièces,f
2244,21,S1,Épicerie,Amandes,210 g,f
